Student_ID,Student_Name,Gender,Branch,Year_of_Study,CGPA,10th_Percentage,12th_Percentage,Active_Backlogs,History_of_Backlogs,Skills,Certifications,Internships_Completed,Placed_Status
24eg106d32,Amit,Male,CIVIL,4,8.48,56,49,0,0,"SQL, AutoCAD, C",1,1,No
24eg101d33,Suresh,Male,CSE,2,9.8,68,89,3,3,"AutoCAD, Java, Python",0,1,No
24eg104e34,Sneha,Female,IT,4,6.1,55,99,1,3,"Python, C, MATLAB, AutoCAD",3,1,No
24eg104b35,Anjali,Female,IT,4,7.75,59,66,0,0,"ML, DL",1,0,No
24eg101b36,Kiran,Male,CSE,2,5.56,96,74,0,3,"ML, C, SQL",1,1,No
24eg106a37,Vikas,Male,CIVIL,2,7.05,84,48,0,2,"ML, Java, Python",0,2,No
24eg105a38,Priya,Female,MECH,2,7.51,57,59,0,0,"Java, MATLAB, AutoCAD, Python, DL",3,2,No
24eg101e39,Rohit,Male,CSE,3,4.09,66,51,0,3,"Java, DL, SQL, MATLAB, C",2,1,Yes
24eg108c40,Arjun,Male,CHEM,2,9.65,86,55,0,2,"AutoCAD, C, ML, MATLAB, DL, SQL",0,1,No
24eg104b41,Pooja,Female,IT,3,9.52,65,74,0,2,"C, ML, MATLAB",0,3,No
24eg105a42,Pooja,Female,MECH,1,5.75,99,74,2,2,"AutoCAD, Python, ML, SQL, DL, Java",0,3,No
24eg101d43,Arjun,Male,CSE,2,5.26,81,90,0,2,"SQL, C, DL, ML, Java, MATLAB",2,0,Yes
24eg105d44,Sneha,Female,MECH,2,8.01,55,58,0,2,"C, SQL, Java",0,0,Yes
24eg106f45,Neha,Female,CIVIL,1,6.03,66,60,1,1,"C, AutoCAD, ML",2,2,Yes
24eg101e46,Vikas,Male,CSE,4,8.41,95,83,0,0,"MATLAB, DL, AutoCAD, SQL",2,0,No
24eg104c47,Rahul,Male,IT,3,9.25,97,78,0,0,"Java, Python, MATLAB, AutoCAD, ML, DL",2,1,No
24eg104f48,Arjun,Male,IT,3,8.46,97,71,4,4,"SQL, C, DL, MATLAB, Python, Java",1,3,No
24eg108c49,Suresh,Male,CHEM,3,8.43,68,94,0,0,"AutoCAD, C, MATLAB, Java, DL",0,1,No
24eg108f50,Anjali,Female,CHEM,2,4.29,65,64,0,3,"Java, MATLAB, DL",1,2,No
24eg102d51,Rohit,Male,AIML,1,6.6,83,49,0,0,"ML, C, Java",1,2,No
24eg108e52,Pooja,Female,CHEM,2,9.54,94,86,4,4,"AutoCAD, SQL, ML, C, DL",0,1,Yes
24eg103f53,Naveen,Male,ECE,2,6.56,89,70,0,0,"Java, ML",0,3,No
24eg107d54,Divya,Female,EEE,3,6.48,84,82,0,2,"SQL, AutoCAD",3,2,No
24eg106d55,Anjali,Female,CIVIL,1,6.55,62,80,0,0,"SQL, C, MATLAB",2,1,No
24eg101f56,Rohit,Male,CSE,2,7.58,95,80,0,3,"C, ML",1,1,No
24eg101d57,Amit,Male,CSE,1,7.6,95,92,0,0,"C, Python, DL, MATLAB",2,2,No
24eg102c58,Sneha,Female,AIML,2,9.6,70,50,0,2,"AutoCAD, DL, SQL, MATLAB, Java",3,3,No
24eg102b59,Priya,Female,AIML,3,5.67,100,92,0,3,"C, SQL",1,1,Yes
24eg106c60,Amit,Male,CIVIL,1,6.07,65,47,0,3,"MATLAB, SQL, ML",2,1,No
24eg108c61,Rohit,Male,CHEM,1,4.02,74,75,0,1,"AutoCAD, Java",0,2,No
24eg104b62,Kiran,Male,IT,1,4.19,99,83,0,1,"DL, ML",2,1,No
24eg104a63,Amit,Male,IT,4,4.86,68,62,0,0,"DL, SQL, AutoCAD, MATLAB, Python, Java",0,3,No
24eg103a64,Rahul,Male,ECE,4,7.11,65,88,0,2,"SQL, DL, Python, MATLAB",1,2,No
24eg106c65,Anjali,Female,CIVIL,1,4.2,51,53,0,1,"C, Python, SQL, Java, DL, MATLAB",2,2,No
24eg101d66,Priya,Female,CSE,2,7.6,60,75,0,2,"Java, MATLAB, C, Python, SQL",3,1,No
24eg101c67,Divya,Female,CSE,1,8.29,84,60,3,3,"AutoCAD, DL",1,1,Yes
24eg108c68,Kiran,Male,CHEM,1,4.1,63,72,0,3,"MATLAB, SQL",1,1,No
24eg106e69,Vikas,Male,CIVIL,4,8.37,59,84,0,2,"AutoCAD, SQL, Python, ML, Java, C",3,2,No
24eg106a70,Anjali,Female,CIVIL,3,5.84,68,70,0,3,"MATLAB, DL, C, ML, AutoCAD",2,2,No
24eg105c71,Amit,Male,MECH,1,8.65,56,78,0,1,"C, MATLAB, Java, Python, SQL, ML",1,1,No
24eg106c72,Sneha,Female,CIVIL,1,6.03,97,70,4,6,"MATLAB, Java, C, DL",3,2,No
24eg103d73,Neha,Female,ECE,4,4.47,63,78,4,7,"ML, C, MATLAB",2,3,No
24eg103b74,Sneha,Female,ECE,3,7.02,60,82,0,2,"DL, ML",3,3,No
24eg106a75,Kiran,Male,CIVIL,2,9.14,88,50,0,3,"AutoCAD, Java, Python, DL",0,3,No
24eg105c76,Arjun,Male,MECH,2,7.2,50,58,0,3,"ML, DL, Python, SQL, C, MATLAB",1,0,No
24eg108b77,Neha,Female,CHEM,3,8.85,50,100,0,3,"ML, Java",2,2,Yes
24eg106d78,Amit,Male,CIVIL,3,7.13,60,89,0,3,"SQL, MATLAB",0,0,No
24eg106d79,Divya,Female,CIVIL,4,7.91,100,100,0,3,"AutoCAD, DL, ML",2,2,Yes
24eg107f80,Suresh,Male,EEE,3,7.4,97,50,0,2,"Python, DL, ML",3,1,No
24eg103c81,Pooja,Female,ECE,3,7.86,82,85,3,4,"DL, Java, Python",2,0,Yes
24eg104a82,Vikas,Male,IT,2,5.7,55,76,0,1,"SQL, ML, Java, Python",3,1,No
24eg105f83,Divya,Female,MECH,3,4.22,85,80,0,0,"AutoCAD, Java",1,0,No
24eg108a84,Rahul,Male,CHEM,2,9.8,90,78,0,3,"Python, Java, SQL, ML",0,3,No
24eg102f85,Suresh,Male,AIML,1,9.55,98,100,0,2,"Python, ML, SQL, MATLAB, AutoCAD",0,3,Yes
24eg103c86,Kiran,Male,ECE,3,6.26,74,73,0,0,"ML, MATLAB, SQL, DL",3,1,No
24eg107e87,Rohit,Male,EEE,2,5.64,95,65,0,1,"DL, AutoCAD",1,1,No
24eg106e88,Suresh,Male,CIVIL,1,5.82,53,45,0,3,"Python, ML, MATLAB, SQL, DL",3,1,No
24eg107a89,Divya,Female,EEE,3,8.34,56,89,1,1,"C, MATLAB, ML, Java, SQL, Python",2,1,No
24eg104d90,Suresh,Male,IT,2,8.15,89,62,1,2,"Java, SQL, Python, C",0,3,Yes
24eg104e91,Arjun,Male,IT,2,5.3,82,51,1,4,"Java, ML, Python, C, SQL",2,2,No
24eg107e92,Kiran,Male,EEE,1,7.14,67,72,0,0,"C, ML, MATLAB, SQL, AutoCAD",0,3,No
24eg103e93,Vikas,Male,ECE,2,4.81,98,59,0,3,"SQL, Java",3,2,No
24eg103b94,Suresh,Male,ECE,1,7.61,55,93,3,5,"AutoCAD, SQL",0,1,No
24eg106c95,Kiran,Male,CIVIL,4,5.23,85,51,0,1,"MATLAB, C, ML, SQL, DL",3,0,No
24eg106c96,Naveen,Male,CIVIL,3,7.39,63,71,0,1,"SQL, MATLAB, DL, AutoCAD, ML, Python",3,3,No
24eg104c97,Arjun,Male,IT,3,9.41,64,66,4,5,"DL, C, SQL, ML",0,1,No
24eg105e98,Kavya,Female,MECH,2,4.08,82,85,0,0,"DL, C",0,0,No
24eg101e99,Anjali,Female,CSE,2,6.14,86,90,0,2,"AutoCAD, MATLAB, Python, ML, Java",1,0,No
24eg107e00,Pooja,Female,EEE,4,8.6,99,65,2,2,"Python, AutoCAD, MATLAB, SQL, Java",1,3,Yes
24eg106e01,Sneha,Female,CIVIL,1,4.67,65,48,0,2,"ML, C, Java, SQL, DL, Python",3,0,Yes
24eg104f02,Arjun,Male,IT,2,4.39,61,61,0,0,"Python, SQL, ML",0,0,No
24eg101e03,Rahul,Male,CSE,2,6.05,83,100,0,1,"MATLAB, C, AutoCAD, Java",2,2,No
24eg104b04,Neha,Female,IT,3,5.92,60,56,0,2,"Python, C, Java, DL, ML, AutoCAD",0,1,No
24eg101a05,Rahul,Male,CSE,3,6.31,99,79,2,5,"DL, AutoCAD, ML, SQL",0,1,No
24eg103c06,Rohit,Male,ECE,1,8.86,80,77,0,0,"ML, MATLAB, DL, SQL, Python, C",0,0,No
24eg105f07,Suresh,Male,MECH,2,9.85,61,96,0,0,"DL, Java, ML, AutoCAD, C",2,3,Yes
24eg106c08,Vikas,Male,CIVIL,3,7.94,63,78,0,2,"MATLAB, C, Java, Python, AutoCAD",0,0,No
24eg101f09,Kavya,Female,CSE,4,7.53,85,85,0,0,"SQL, MATLAB, ML",3,0,Yes
24eg106f10,Rahul,Male,CIVIL,4,5.12,63,65,0,2,"Java, C, MATLAB, ML, Python, DL",2,1,Yes
24eg103c11,Divya,Female,ECE,1,4.84,64,78,3,4,"Java, ML, MATLAB, C, AutoCAD, DL",0,1,No
24eg106d12,Sneha,Female,CIVIL,4,9.13,70,87,0,0,"MATLAB, Java, C, Python, DL, SQL",1,0,No
24eg108a13,Sneha,Female,CHEM,4,9.27,85,85,0,3,"AutoCAD, MATLAB",1,0,No
24eg103b14,Vikas,Male,ECE,2,6.11,64,52,0,0,"C, Java, DL, SQL, MATLAB",1,2,No
24eg106f15,Kiran,Male,CIVIL,3,6.18,51,58,3,3,"ML, MATLAB, DL, AutoCAD",0,2,No
24eg106d16,Amit,Male,CIVIL,4,8.65,57,95,4,6,"MATLAB, Python, SQL, C",2,2,No
24eg104b17,Kavya,Female,IT,3,6.16,81,64,0,3,"DL, C",2,3,No
24eg103e18,Arjun,Male,ECE,1,5.53,80,99,0,1,"Python, DL, ML",1,1,No
24eg102b19,Anjali,Female,AIML,4,9.6,63,92,1,3,"MATLAB, DL, Python",1,3,No
24eg101b20,Amit,Male,CSE,2,9.89,79,53,0,1,"C, MATLAB",1,1,No
24eg106e21,Sneha,Female,CIVIL,3,4.45,81,93,0,2,"ML, C, DL, SQL, MATLAB",2,1,No
24eg107e22,Kavya,Female,EEE,4,4.3,92,56,3,4,"AutoCAD, DL, C, Python",0,1,No
24eg108b23,Vikas,Male,CHEM,2,6.03,99,65,4,7,"Python, ML, SQL, C",2,0,No
24eg107e24,Divya,Female,EEE,1,7.74,93,60,3,4,"AutoCAD, Java",3,2,No
24eg105e25,Divya,Female,MECH,2,8.1,72,87,0,2,"C, AutoCAD, MATLAB, ML, SQL, DL",2,1,No
24eg104f26,Anjali,Female,IT,2,6.09,74,65,0,3,"MATLAB, DL, AutoCAD",0,3,Yes
24eg104c27,Naveen,Male,IT,1,6.95,64,96,4,4,"C, MATLAB, Python, ML, AutoCAD, SQL",2,1,Yes
24eg107c28,Vikas,Male,EEE,1,8.36,61,82,1,1,"DL, ML, C, Java",2,2,No
24eg102b29,Kiran,Male,AIML,1,9.69,81,62,0,2,"AutoCAD, MATLAB, Python, DL, Java",0,1,No
24eg101e30,Pooja,Female,CSE,1,6.4,55,78,0,3,"C, Python, SQL, AutoCAD",0,3,Yes
24eg103c31,Kavya,Female,ECE,2,5.61,58,47,3,6,"Python, SQL, Java, MATLAB",2,2,Yes
24eg108d32,Sneha,Female,CHEM,1,4.69,92,66,0,3,"Java, C, DL, MATLAB",3,2,No
24eg102f33,Kavya,Female,AIML,2,4.9,55,62,0,2,"SQL, DL, ML, C",2,1,No
24eg101f34,Neha,Female,CSE,1,9.64,70,67,0,1,"Java, C",1,0,Yes
24eg108f35,Divya,Female,CHEM,4,7.89,60,77,0,2,"AutoCAD, Python, Java",2,2,No
24eg106b36,Vikas,Male,CIVIL,4,7.02,85,51,3,5,"DL, Python",3,1,No
24eg107c37,Neha,Female,EEE,2,4.49,52,54,0,0,"AutoCAD, SQL, C, ML, Python",2,2,No
24eg102a38,Anjali,Female,AIML,4,6.17,85,70,1,3,"Java, DL, ML, MATLAB, AutoCAD",2,3,No
24eg103d39,Rohit,Male,ECE,3,5.37,62,92,0,2,"DL, AutoCAD, MATLAB, Python, C, SQL",2,2,No
24eg103e40,Priya,Female,ECE,4,9.98,63,90,2,2,"SQL, AutoCAD, Python",1,1,No
24eg104c41,Kiran,Male,IT,3,4.99,62,89,0,3,"AutoCAD, MATLAB, SQL, C",3,0,No
24eg106a42,Pooja,Female,CIVIL,4,4.94,71,94,0,2,"Java, Python, DL, SQL, C, MATLAB",2,2,No
24eg106b43,Divya,Female,CIVIL,1,9.83,86,99,0,1,"DL, Python",0,0,No
24eg107a44,Rahul,Male,EEE,4,8.14,79,70,0,3,"Java, AutoCAD, ML, DL",1,1,No
24eg108e45,Kiran,Male,CHEM,3,7.83,98,55,0,3,"SQL, Python, Java, DL, AutoCAD",3,3,No
24eg101a46,Kiran,Male,CSE,4,4.91,100,96,0,1,"Java, ML, C",0,3,No
24eg103a47,Vikas,Male,ECE,1,5.99,78,69,0,2,"AutoCAD, C, ML, MATLAB",2,1,No
24eg107a48,Rohit,Male,EEE,2,6.41,59,85,0,1,"Python, MATLAB, DL, C, SQL",3,1,No
24eg108c49,Anjali,Female,CHEM,4,8.13,76,76,0,0,"C, AutoCAD, SQL, ML",2,1,No
24eg101c50,Priya,Female,CSE,2,4.72,82,98,0,2,"SQL, Python, C, DL",1,1,No
24eg103d51,Sneha,Female,ECE,3,7.84,59,95,0,1,"MATLAB, C, SQL",1,1,No
24eg108f52,Naveen,Male,CHEM,3,9.05,70,82,1,4,"ML, DL, MATLAB, Java",2,1,No
24eg107d53,Anjali,Female,EEE,2,4.34,58,81,0,1,"C, Java, SQL",2,2,Yes
24eg103c54,Anjali,Female,ECE,4,6.46,98,87,0,3,"ML, C",2,0,Yes
24eg102d55,Pooja,Female,AIML,1,7.25,90,85,0,1,"AutoCAD, DL, Java, C",0,3,Yes
24eg108d56,Sneha,Female,CHEM,2,4.21,60,49,0,2,"ML, AutoCAD",1,0,No
24eg101f57,Neha,Female,CSE,2,5.1,69,86,0,3,"SQL, MATLAB, Python, DL, AutoCAD, Java",0,2,No
24eg107c58,Anjali,Female,EEE,1,8.33,98,95,0,2,"MATLAB, AutoCAD, C, DL, Python",2,0,Yes
24eg107d59,Arjun,Male,EEE,3,5.55,94,52,0,2,"AutoCAD, SQL, C, MATLAB, Python",0,0,No
24eg102e60,Vikas,Male,AIML,1,7.97,96,93,0,1,"SQL, Python, ML, C, MATLAB",0,2,No
24eg101f61,Priya,Female,CSE,1,4.83,97,70,0,0,"Python, ML, DL",1,0,No
24eg103d62,Suresh,Male,ECE,1,9.67,57,66,1,1,"AutoCAD, C, DL, Python, MATLAB, SQL",3,3,Yes
24eg103a63,Anjali,Female,ECE,1,4.52,74,77,0,0,"SQL, C, MATLAB, DL",1,0,No
24eg108a64,Neha,Female,CHEM,2,8.83,95,55,0,0,"DL, Java",0,0,No
24eg102e65,Pooja,Female,AIML,3,5.35,74,71,3,4,"Java, C, ML",3,2,No
24eg108c66,Naveen,Male,CHEM,3,4.71,71,100,3,3,"MATLAB, DL, Python, AutoCAD, Java",2,2,Yes
24eg102c67,Sneha,Female,AIML,2,5.4,80,63,0,3,"Python, SQL, C, MATLAB, Java, DL",3,0,No
24eg106d68,Divya,Female,CIVIL,4,9.25,97,52,0,3,"C, AutoCAD, SQL, ML, Python, DL",3,0,No
24eg106d69,Rohit,Male,CIVIL,1,7.44,69,58,1,3,"ML, Python, AutoCAD, MATLAB, SQL, DL",3,0,No
24eg105f70,Anjali,Female,MECH,4,9.21,100,60,0,3,"Java, AutoCAD, C, DL",1,2,Yes
24eg103c71,Pooja,Female,ECE,3,9.76,81,51,0,0,"ML, Java",1,3,No
24eg104d72,Vikas,Male,IT,4,7.81,78,74,0,1,"DL, SQL, ML, Python, C, MATLAB",1,1,No
24eg108a73,Anjali,Female,CHEM,4,9.08,77,68,0,0,"DL, C, Python, MATLAB, ML",0,2,No
24eg106a74,Divya,Female,CIVIL,1,9.1,51,61,0,3,"DL, C, MATLAB, SQL",2,3,No
24eg103a75,Neha,Female,ECE,2,7.51,53,64,0,3,"MATLAB, AutoCAD, Java, DL, SQL, ML",3,2,Yes
24eg106f76,Anjali,Female,CIVIL,3,9.95,79,83,0,2,"Python, C",3,0,Yes
24eg107e77,Priya,Female,EEE,3,7.46,71,70,0,1,"C, Python, DL, SQL, AutoCAD, ML",0,3,No
24eg103c78,Kavya,Female,ECE,4,6.8,80,74,3,3,"C, AutoCAD",3,3,No
24eg105f79,Kavya,Female,MECH,2,7.96,92,66,0,0,"SQL, Python, C, DL, ML, Java",1,3,No
24eg106d80,Vikas,Male,CIVIL,3,9.29,63,97,3,4,"MATLAB, SQL, DL, Java, ML, C",0,1,No
24eg103c81,Sneha,Female,ECE,4,5.98,68,69,4,7,"Java, SQL",2,2,Yes
24eg101f82,Neha,Female,CSE,2,8.62,73,90,0,1,"C, MATLAB, DL, ML, Python, AutoCAD",3,1,No
24eg101e83,Kavya,Female,CSE,4,7.02,74,46,0,2,"ML, MATLAB, DL",2,0,No
24eg105d84,Neha,Female,MECH,1,9.28,98,69,0,2,"AutoCAD, ML, Python, Java, MATLAB",3,3,Yes
24eg107f85,Neha,Female,EEE,4,6.6,80,99,1,2,"MATLAB, C, Java, ML, Python",2,3,No
24eg104b86,Neha,Female,IT,3,4.07,95,53,0,1,"C, Java, ML",2,1,No
24eg106a87,Sneha,Female,CIVIL,1,8.86,88,71,0,2,"Java, DL",3,3,No
24eg101a88,Amit,Male,CSE,4,4.27,81,54,0,2,"AutoCAD, Python, ML, SQL, DL, MATLAB",1,1,No
24eg102b89,Priya,Female,AIML,1,6.03,55,84,0,2,"ML, DL",2,1,No
24eg108c90,Kavya,Female,CHEM,2,5.06,78,64,0,3,"MATLAB, SQL, Python, Java, ML, AutoCAD",3,3,Yes
24eg106c91,Rahul,Male,CIVIL,3,5.02,77,52,4,5,"AutoCAD, SQL",3,3,No
24eg105d92,Rohit,Male,MECH,1,6.46,91,95,0,2,"SQL, DL, Java, C, MATLAB",0,1,Yes
24eg107a93,Anjali,Female,EEE,2,5.23,61,65,4,7,"DL, SQL",3,2,No
24eg105d94,Sneha,Female,MECH,1,7.23,99,89,0,3,"MATLAB, ML, SQL",3,3,No
24eg102b95,Amit,Male,AIML,4,9.86,63,90,0,1,"Python, ML, AutoCAD, DL, C, Java",2,0,No
24eg101a96,Neha,Female,CSE,4,8.15,57,79,0,3,"Java, AutoCAD, MATLAB, SQL, DL, ML",2,3,Yes
24eg106a97,Pooja,Female,CIVIL,2,9.83,56,56,0,1,"SQL, Java",1,2,No
24eg104a98,Neha,Female,IT,1,7.15,53,55,0,3,"ML, SQL, Java",1,2,No
24eg106d99,Amit,Male,CIVIL,3,7.38,52,81,0,1,"SQL, MATLAB",1,3,No
24eg108b00,Suresh,Male,CHEM,3,6.38,86,81,1,4,"SQL, Python",1,1,No
24eg105f01,Divya,Female,MECH,1,5.36,65,46,0,1,"Python, MATLAB, Java, DL, ML",3,0,No
24eg107c02,Pooja,Female,EEE,3,5.83,57,95,0,0,"AutoCAD, ML, C, Python",3,2,No
24eg108c03,Pooja,Female,CHEM,3,5.89,59,63,0,2,"Python, DL, ML, MATLAB, AutoCAD",2,2,Yes
24eg104b04,Kiran,Male,IT,3,6.8,84,91,4,6,"Java, DL, Python, SQL, ML",0,3,No
24eg106e05,Neha,Female,CIVIL,3,6.84,66,86,0,0,"C, AutoCAD, Python",0,2,No
24eg103c06,Divya,Female,ECE,1,4.25,55,93,0,1,"AutoCAD, ML, C, Python, SQL",1,0,No
24eg104b07,Rohit,Male,IT,4,4.34,99,65,0,3,"Python, DL",0,2,No
24eg101f08,Kiran,Male,CSE,2,8.09,84,57,0,3,"MATLAB, DL, Python, Java",3,0,Yes
24eg107c09,Amit,Male,EEE,4,5.5,98,92,0,0,"DL, SQL, Java, Python, AutoCAD",3,3,Yes
24eg105a10,Anjali,Female,MECH,3,5.65,57,55,0,3,"SQL, ML",0,3,Yes
24eg105d11,Kiran,Male,MECH,2,8.71,90,46,0,2,"Java, SQL",3,1,No
24eg104c12,Amit,Male,IT,3,5.85,84,47,4,5,"ML, C, Java",3,2,No
24eg101d13,Anjali,Female,CSE,2,7.5,90,59,0,0,"C, DL, AutoCAD, ML",3,0,No
24eg103c14,Kiran,Male,ECE,4,7.66,86,98,0,0,"Java, ML, MATLAB, DL, C, SQL",3,0,No
24eg105d15,Amit,Male,MECH,1,6.53,68,97,0,0,"ML, AutoCAD, Python, C",2,1,No
24eg104d16,Amit,Male,IT,1,5.2,65,95,0,0,"AutoCAD, C, MATLAB",0,1,Yes
24eg105f17,Sneha,Female,MECH,1,9.1,56,62,0,3,"DL, ML, Java, AutoCAD",1,0,No
24eg107d18,Amit,Male,EEE,4,8.27,91,75,0,2,"SQL, MATLAB, Java",0,1,Yes
24eg105b19,Suresh,Male,MECH,2,9.81,89,63,3,5,"SQL, Java, C, ML, AutoCAD",1,1,No
24eg101b20,Naveen,Male,CSE,4,7.9,74,75,1,4,"ML, C, MATLAB, SQL",2,0,No
24eg106a21,Divya,Female,CIVIL,2,8.25,90,62,0,2,"Java, Python, MATLAB",0,2,No
24eg105b22,Arjun,Male,MECH,4,6.54,74,83,0,1,"Java, Python, DL",0,0,No
24eg107f23,Priya,Female,EEE,2,8.36,79,47,0,3,"AutoCAD, ML, Python",0,1,No
24eg108e24,Kavya,Female,CHEM,3,5.38,51,55,0,0,"MATLAB, AutoCAD, ML",0,1,No
24eg103e25,Neha,Female,ECE,2,6.93,66,73,0,1,"ML, Java, SQL, AutoCAD",0,0,Yes
24eg106d26,Divya,Female,CIVIL,3,9.18,70,77,0,1,"Python, C, MATLAB, ML, Java",3,2,Yes
24eg102b27,Arjun,Male,AIML,2,5.21,54,69,1,3,"Java, Python",0,0,Yes
24eg108e28,Pooja,Female,CHEM,2,6.41,91,61,0,3,"DL, ML, AutoCAD, C",0,0,No
24eg108a29,Sneha,Female,CHEM,4,6.34,93,46,2,5,"AutoCAD, Python",0,1,No
24eg107a30,Neha,Female,EEE,4,9.99,84,59,3,3,"Python, Java, C, ML",0,1,No
24eg108b31,Amit,Male,CHEM,4,9.41,59,59,0,0,"SQL, C, MATLAB, DL, Python",1,3,No
24eg102b32,Pooja,Female,AIML,3,7.07,72,83,2,2,"Java, DL, ML, AutoCAD, SQL",2,0,No
24eg101b33,Kavya,Female,CSE,4,4.08,67,64,0,1,"SQL, Python, ML",1,1,No
24eg107c34,Neha,Female,EEE,2,5.35,90,57,0,0,"Java, C, MATLAB",2,1,No
24eg101e35,Rohit,Male,CSE,2,5.72,55,50,0,2,"Java, C",1,2,No
24eg101b36,Neha,Female,CSE,1,4.68,90,61,2,3,"Python, ML, SQL, AutoCAD, Java, C",1,2,No
24eg102b37,Divya,Female,AIML,2,5.49,55,48,0,1,"MATLAB, Java, Python",0,0,Yes
24eg106a38,Anjali,Female,CIVIL,3,8.64,52,71,0,0,"Java, C, SQL, AutoCAD, ML",3,2,Yes
24eg102f39,Neha,Female,AIML,1,6.35,76,96,0,2,"C, SQL, ML, MATLAB, Java",3,0,No
24eg104e40,Rohit,Male,IT,2,8.97,80,66,4,5,"AutoCAD, Java, ML, C, SQL, DL",1,0,No
24eg101b41,Sneha,Female,CSE,3,6.13,75,63,0,2,"Java, Python, DL, MATLAB, ML, C",1,1,Yes
24eg102e42,Priya,Female,AIML,1,9.73,100,70,0,3,"MATLAB, DL, SQL, ML, Python, AutoCAD",3,3,No
24eg102b43,Neha,Female,AIML,3,8.88,83,84,2,5,"ML, C, Python, Java, DL",0,2,No
24eg108e44,Suresh,Male,CHEM,1,4.37,82,100,0,3,"Python, C, ML, SQL, Java, MATLAB",0,1,Yes
24eg104c45,Priya,Female,IT,3,7.58,69,49,4,7,"Python, Java, MATLAB, AutoCAD",2,1,No
24eg105f46,Arjun,Male,MECH,2,8.11,76,73,3,3,"SQL, DL",2,3,No
24eg108f47,Anjali,Female,CHEM,2,5.79,89,100,1,1,"C, Python, ML, SQL",2,3,No
24eg103e48,Pooja,Female,ECE,2,7.64,63,66,0,0,"Java, ML, Python",2,2,No
24eg101f49,Kiran,Male,CSE,2,4.62,65,84,2,2,"C, Python, ML",3,3,Yes
24eg101c50,Rahul,Male,CSE,1,4.23,96,70,2,3,"AutoCAD, SQL",2,3,Yes
24eg103b51,Amit,Male,ECE,1,4.62,71,57,0,3,"Java, C, MATLAB, AutoCAD",2,0,Yes
24eg106f52,Naveen,Male,CIVIL,3,8.41,66,51,0,3,"SQL, DL, MATLAB, AutoCAD, ML, C",3,3,No
24eg103f53,Kiran,Male,ECE,1,6.35,98,67,0,0,"Java, AutoCAD, MATLAB",0,1,No
24eg105b54,Amit,Male,MECH,2,8.32,60,72,2,2,"MATLAB, Python, ML",0,2,Yes
24eg103d55,Suresh,Male,ECE,2,8.33,51,52,3,5,"AutoCAD, DL",3,2,No
24eg105b56,Neha,Female,MECH,3,7.62,52,59,0,0,"Python, MATLAB, C",2,2,Yes
24eg105a57,Sneha,Female,MECH,2,5.37,74,72,3,6,"Python, Java, SQL",0,2,No
24eg102f58,Divya,Female,AIML,1,8.15,72,98,0,2,"Python, ML, C",3,2,No
24eg102a59,Rohit,Male,AIML,4,8.73,50,82,0,2,"DL, C",3,3,Yes
24eg107a60,Vikas,Male,EEE,1,9.69,68,94,2,4,"Python, SQL",3,2,Yes
24eg104a61,Vikas,Male,IT,4,4.39,78,71,0,2,"Java, DL, ML, MATLAB, AutoCAD, SQL",3,1,No
24eg105c62,Naveen,Male,MECH,2,6.0,57,50,0,2,"C, MATLAB, DL",1,0,Yes
24eg103d63,Pooja,Female,ECE,3,6.19,87,73,4,7,"SQL, Java, C, Python, AutoCAD, MATLAB",0,0,No
24eg107a64,Suresh,Male,EEE,1,5.55,79,93,2,5,"AutoCAD, DL, C",0,1,Yes
24eg107a65,Arjun,Male,EEE,1,5.62,97,46,0,0,"C, ML, AutoCAD, SQL",3,0,Yes
24eg107d66,Kavya,Female,EEE,1,4.37,85,72,0,2,"Java, ML",1,1,Yes
24eg102a67,Kavya,Female,AIML,3,4.66,67,63,3,3,"SQL, DL, C, Python, MATLAB",0,1,Yes
24eg101c68,Rahul,Male,CSE,3,8.79,83,78,0,2,"SQL, C, AutoCAD, ML, Python",0,1,No
24eg102e69,Priya,Female,AIML,1,4.62,50,91,4,5,"Python, ML, SQL, MATLAB, Java, DL",0,2,No
24eg102b70,Naveen,Male,AIML,3,6.23,86,45,3,5,"MATLAB, AutoCAD, ML, DL, Python",3,1,No
24eg108c71,Kiran,Male,CHEM,2,6.83,51,58,0,3,"AutoCAD, SQL",2,0,No
24eg103d72,Anjali,Female,ECE,4,6.96,52,65,0,2,"C, SQL, DL, Python, Java",0,0,No
24eg103f73,Suresh,Male,ECE,3,7.2,77,88,0,1,"C, SQL, Java, MATLAB",0,2,No
24eg102a74,Amit,Male,AIML,1,4.56,66,58,0,1,"Python, AutoCAD, ML, SQL, DL",2,1,Yes
24eg106b75,Kiran,Male,CIVIL,4,7.33,92,61,0,1,"Python, Java, SQL, MATLAB, ML",2,3,No
24eg105b76,Amit,Male,MECH,1,4.41,91,65,2,5,"Python, DL, ML, SQL, AutoCAD",1,1,Yes
24eg102e77,Neha,Female,AIML,1,8.46,91,95,0,0,"MATLAB, C, Python, DL",2,3,No
24eg105c78,Sneha,Female,MECH,3,8.44,50,58,3,5,"MATLAB, AutoCAD, SQL, DL, C",1,2,No
24eg105f79,Sneha,Female,MECH,2,9.72,58,65,3,6,"Java, DL, Python, MATLAB, ML, SQL",2,3,No
24eg104b80,Kiran,Male,IT,1,4.84,81,73,0,0,"AutoCAD, SQL, DL, C, Java, Python",0,1,Yes
